23.5,56.5,2018-08-18 09:30:12,0
23.5,56.1,2018-08-18 09:31:12,0
23.5,56.0,2018-08-18 09:32:13,0
23.5,56.5,2018-08-18 09:33:14,0
23.5,56.4,2018-08-18 09:34:14,0
23.5,56.4,2018-08-18 09:35:15,0
23.5,56.3,2018-08-18 09:36:15,0
23.5,56.4,2018-08-18 09:37:16,0
23.5,56.5,2018-08-18 09:38:17,0
23.5,56.4,2018-08-18 09:39:17,0
23.5,56.0,2018-08-18 09:40:18,0
23.5,56.3,2018-08-18 09:41:18,0
23.5,55.8,2018-08-18 09:42:19,0
23.5,56.0,2018-08-18 09:43:20,0
23.5,56.3,2018-08-18 09:44:20,0
23.5,56.2,2018-08-18 09:45:21,0
23.5,56.2,2018-08-18 09:46:21,0
23.5,56.0,2018-08-18 09:47:22,0
23.5,56.2,2018-08-18 09:48:22,0
23.5,55.6,2018-08-18 09:49:23,0
23.5,56.0,2018-08-18 09:50:24,0
23.5,55.9,2018-08-18 09:51:24,0
23.5,56.1,2018-08-18 09:52:25,0
23.6,56.2,2018-08-18 09:53:25,0
23.5,56.2,2018-08-18 09:54:26,0
23.6,56.2,2018-08-18 09:55:27,0
23.6,55.9,2018-08-18 09:56:27,0
23.6,56.2,2018-08-18 09:57:28,0
23.6,56.1,2018-08-18 09:58:28,0
23.6,56.2,2018-08-18 09:59:29,0
23.6,56.1,2018-08-18 10:00:30,0
23.6,56.2,2018-08-18 10:01:30,0
23.6,56.2,2018-08-18 10:02:31,0
23.6,56.0,2018-08-18 10:03:31,0
23.6,56.3,2018-08-18 10:04:32,0
23.6,56.0,2018-08-18 10:05:32,0
23.6,56.1,2018-08-18 10:06:33,0
23.6,56.1,2018-08-18 10:07:34,0
23.6,56.0,2018-08-18 10:08:34,0
23.6,56.0,2018-08-18 10:09:37,0
23.6,56.0,2018-08-18 10:10:38,0
23.6,55.9,2018-08-18 10:11:39,0
23.6,55.9,2018-08-18 10:12:42,0
23.6,55.9,2018-08-18 10:13:42,0
23.6,56.0,2018-08-18 10:14:43,0
23.6,56.0,2018-08-18 10:15:43,0
23.6,56.0,2018-08-18 10:16:44,0
23.6,55.7,2018-08-18 10:17:45,0
23.6,55.9,2018-08-18 10:18:45,0
23.6,55.9,2018-08-18 10:19:46,0
23.6,55.9,2018-08-18 10:20:46,0
23.6,55.8,2018-08-18 10:21:47,0
23.6,55.9,2018-08-18 10:22:48,0
23.6,55.9,2018-08-18 10:23:48,0
23.6,55.7,2018-08-18 10:24:49,0
23.6,55.7,2018-08-18 10:25:49,0
23.6,55.8,2018-08-18 10:26:50,0
23.6,56.0,2018-08-18 10:27:51,0
23.6,55.5,2018-08-18 10:28:54,0
23.6,55.5,2018-08-18 10:29:54,0
23.6,55.7,2018-08-18 10:30:55,0
23.6,55.9,2018-08-18 10:31:55,0
23.7,56.1,2018-08-18 10:32:56,0
23.7,55.9,2018-08-18 10:33:57,0
23.7,55.8,2018-08-18 10:34:57,0
23.7,55.7,2018-08-18 10:35:58,0
23.7,55.9,2018-08-18 10:36:58,0
23.7,55.7,2018-08-18 10:37:59,0
23.7,55.6,2018-08-18 10:39:00,0
23.7,55.7,2018-08-18 10:40:00,0
23.7,55.8,2018-08-18 10:41:01,0
23.7,55.5,2018-08-18 10:42:01,0
23.7,55.5,2018-08-18 10:43:02,0
23.7,55.5,2018-08-18 10:44:02,0
23.7,55.7,2018-08-18 10:45:03,0
23.7,55.5,2018-08-18 10:46:04,0
23.7,55.7,2018-08-18 10:47:04,0
23.7,55.5,2018-08-18 10:48:05,0
23.7,55.5,2018-08-18 10:49:05,0
23.7,55.8,2018-08-18 10:50:06,0
23.7,55.7,2018-08-18 10:51:07,0
23.7,55.6,2018-08-18 10:52:07,0
23.7,55.5,2018-08-18 10:53:08,0
23.7,55.6,2018-08-18 10:54:08,0
23.7,55.6,2018-08-18 10:55:09,0
23.7,55.6,2018-08-18 10:56:09,0
23.7,55.4,2018-08-18 10:57:10,0
23.7,55.4,2018-08-18 10:58:11,0
23.7,55.3,2018-08-18 10:59:11,0
23.7,55.5,2018-08-18 11:00:12,0
23.7,55.3,2018-08-18 11:01:12,0
23.7,55.3,2018-08-18 11:02:13,0
23.7,55.5,2018-08-18 11:03:14,0
23.7,55.3,2018-08-18 11:04:17,0
23.8,55.4,2018-08-18 11:05:17,0
23.8,55.4,2018-08-18 11:06:18,0
23.8,54.7,2018-08-18 11:07:18,0
23.8,54.4,2018-08-18 11:08:19,0
23.7,53.9,2018-08-18 11:09:20,0
23.7,53.8,2018-08-18 11:10:20,0
23.7,53.7,2018-08-18 11:11:21,0
23.7,53.7,2018-08-18 11:12:21,0
23.7,53.5,2018-08-18 11:13:22,0
23.7,53.8,2018-08-18 11:14:23,0
23.7,53.9,2018-08-18 11:15:23,0
23.7,53.7,2018-08-18 11:16:24,0
23.8,54.0,2018-08-18 11:17:24,0
23.7,53.7,2018-08-18 11:18:25,0
23.7,53.7,2018-08-18 11:19:26,0
23.7,53.6,2018-08-18 11:20:26,0
23.7,53.5,2018-08-18 11:21:27,0
23.7,53.4,2018-08-18 11:22:27,0
23.7,53.4,2018-08-18 11:23:28,0
23.7,53.5,2018-08-18 11:24:28,0
23.7,53.6,2018-08-18 11:25:29,0
23.7,53.5,2018-08-18 11:26:30,0
23.8,53.5,2018-08-18 11:27:30,0
23.8,53.5,2018-08-18 11:28:31,0
23.8,53.6,2018-08-18 11:29:31,0
23.8,53.5,2018-08-18 11:30:32,0
23.8,53.5,2018-08-18 11:31:32,0
23.8,53.5,2018-08-18 11:32:36,0
23.8,53.5,2018-08-18 11:33:36,0
23.8,53.6,2018-08-18 11:34:37,0
23.8,53.4,2018-08-18 11:35:37,0
23.8,53.7,2018-08-18 11:36:38,0
23.8,53.6,2018-08-18 11:37:41,0
23.8,53.6,2018-08-18 11:38:42,0
23.8,53.5,2018-08-18 11:39:42,0
23.8,53.4,2018-08-18 11:40:43,0
23.8,53.3,2018-08-18 11:41:43,0
23.8,53.4,2018-08-18 11:42:46,0
23.8,53.4,2018-08-18 11:43:50,0
23.8,53.4,2018-08-18 11:44:50,0
23.8,53.4,2018-08-18 11:45:51,1
23.8,53.4,2018-08-18 11:46:51,1
23.9,54.2,2018-08-18 11:47:52,1
